"requestid"|"requesttyp"|"requestdat"|"comments"|"usertype"|"near_inter"|"near_str"|"strsegid"|"additional_comments"|"sna_name"|"srvy_address"|"geo_address"|"lat"|"long"|"geo_address_type"|"geo_accuracy"
1640|"Speeding"|"10/02/2018"|"Cars speed up and down Hoge St at all hours of the day. It makes me very nervous to go on walks with my child and/or pet because people are so reckless. Im also very scared to pull out of my driveway.  The residents on Hoge would love a speed bump!"|"walks"|"MISSOURI AV & NEWELL PL"|"Hoge St"|"4098874314340994883756"|"I agree!"|"Columbia Tusculum"|"MISSOURI AV & NEWELL PL, Cincinnati, OH, USA"|"MISSOURI AV & NEWELL PL, Cincinnati, OH, USA"|39.118255|-84.435797|"locality,political"|"locality"
1643|"Speeding"|"10/02/2018"|"People accelerate at this 4 way intersection making it very dangerous for many kids who live there. People also come up and UTurn to park on hoge causing dangerous situations. It happens approx 20 times a day"|"walks"|"ATHENS AV & RUSHTON RD"|"Rushton Rd"|"4099488375642296033700"|"I agree."|"Columbia Tusculum"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|39.119867|-84.435256|"locality,political"|"locality"
1643|"Speeding"|"10/02/2018"|"People accelerate at this 4 way intersection making it very dangerous for many kids who live there. People also come up and UTurn to park on hoge causing dangerous situations. It happens approx 20 times a day"|"walks"|"ATHENS AV & RUSHTON RD"|"Rushton Rd"|"4099488375642296033700"|"As a mother of two young children, the speeding cars and illegal u turns make it a dangerous place to have to cross the street with my kids."|"Columbia Tusculum"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|39.119867|-84.435256|"locality,political"|"locality"
1643|"Speeding"|"10/02/2018"|"People accelerate at this 4 way intersection making it very dangerous for many kids who live there. People also come up and UTurn to park on hoge causing dangerous situations. It happens approx 20 times a day"|"walks"|"ATHENS AV & RUSHTON RD"|"Rushton Rd"|"4099488375642296033700"|"Agree"|"Columbia Tusculum"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|39.119867|-84.435256|"locality,political"|"locality"
1643|"Speeding"|"10/02/2018"|"People accelerate at this 4 way intersection making it very dangerous for many kids who live there. People also come up and UTurn to park on hoge causing dangerous situations. It happens approx 20 times a day"|"walks"|"ATHENS AV & RUSHTON RD"|"Rushton Rd"|"4099488375642296033700"|"Very dangerous"|"Columbia Tusculum"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|39.119867|-84.435256|"locality,political"|"locality"
1643|"Speeding"|"10/02/2018"|"People accelerate at this 4 way intersection making it very dangerous for many kids who live there. People also come up and UTurn to park on hoge causing dangerous situations. It happens approx 20 times a day"|"walks"|"ATHENS AV & RUSHTON RD"|"Rushton Rd"|"4099488375642296033700"|"I agree!"|"Columbia Tusculum"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|39.119867|-84.435256|"locality,political"|"locality"
1643|"Speeding"|"10/02/2018"|"People accelerate at this 4 way intersection making it very dangerous for many kids who live there. People also come up and UTurn to park on hoge causing dangerous situations. It happens approx 20 times a day"|"walks"|"ATHENS AV & RUSHTON RD"|"Rushton Rd"|"4099488375642296033700"|"I agree!"|"Columbia Tusculum"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|39.119867|-84.435256|"locality,political"|"locality"
1643|"Speeding"|"10/02/2018"|"People accelerate at this 4 way intersection making it very dangerous for many kids who live there. People also come up and UTurn to park on hoge causing dangerous situations. It happens approx 20 times a day"|"walks"|"ATHENS AV & RUSHTON RD"|"Rushton Rd"|"4099488375642296033700"|"Agree!!!!"|"Columbia Tusculum"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|39.119867|-84.435256|"locality,political"|"locality"
1643|"Speeding"|"10/02/2018"|"People accelerate at this 4 way intersection making it very dangerous for many kids who live there. People also come up and UTurn to park on hoge causing dangerous situations. It happens approx 20 times a day"|"walks"|"ATHENS AV & RUSHTON RD"|"Rushton Rd"|"4099488375642296033700"|"Agree"|"Columbia Tusculum"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|"ATHENS AV & RUSHTON RD, Cincinnati, OH, USA"|39.119867|-84.435256|"locality,political"|"locality"
1645|"Speeding"|"10/02/2018"|"My daughter and several others catch the bus at Hackberry and Dexter, and people have been known to blow through that intersection at 50mph (in spite of a crosswalk). We need a 4-way stop."|"walks"|"DESALES LN & HACKBERRY ST"|"Hackberry St"|"3708418830836985009124"|""|"Evanston"|"DESALES LN & HACKBERRY ST, Cincinnati, OH, USA"|"DESALES LN & HACKBERRY ST, Cincinnati, OH, USA"|39.131634|-84.473548|"locality,political"|"locality"
1652|"Speeding"|"10/02/2018"|"Speeding is terrible on Glenway Avenue between Muddy Creek and Crookshank."|"drives"|"GLENWAY AV & WEST TOWER AV"|"West Tower Av"|"2069943948323902689637"|""|"Westwood"|"GLENWAY AV & WEST TOWER AV, Cincinnati, OH, USA"|"GLENWAY AV & WEST TOWER AV, Cincinnati, OH, USA"|39.114376|-84.584055|"locality,political"|"locality"
1653|"Speeding"|"10/02/2018"|"When DOTE reconfigured the intersection of Montana and Boudinot, it encouraged more speeding by pushing drivers into the right-hand lane. Curb bump-outs needed to reduce this from being a drag strip."|"drives"|"DAYTONA AV & BOUDINOT AV"|"Boudinot Av"|"2381877388623819384485"|"Vehicles are too fast on Boudinot between Montana and Werk"|"Westwood"|"DAYTONA AV & BOUDINOT AV, Cincinnati, OH, USA"|"DAYTONA AV & BOUDINOT AV, Cincinnati, OH, USA"|39.146374|-84.598877|"locality,political"|"locality"
1654|"Speeding"|"10/02/2018"|"Excessive speeding on Glenway through the business district all the way down to Wilder"|"drives"|"ILIFF AV & GLENWAY AV"|"Glenway Av"|"2508322261125086162582"|""|"West Price Hill"|"ILIFF AV & GLENWAY AV, Cincinnati, OH, USA"|"ILIFF AV & GLENWAY AV, Cincinnati, OH, USA"|39.114208|-84.580222|"locality,political"|"locality"
1655|"Speeding"|"10/02/2018"|"Speeding is a big problem on Warsaw between Glenway and Wilder. This is a neighborhood business district with schools and homes, but people drive 35-40mph or more."|"drives"|"CARSON AV & WARSAW AV"|"Warsaw Av"|"2500162162025004751245"|""|"East Price Hill"|"CARSON AV & WARSAW AV, Cincinnati, OH, USA"|"CARSON AV & WARSAW AV, Cincinnati, OH, USA"|39.11387|-84.571501|"locality,political"|"locality"
167|"Speeding"|"07/02/2018"|"I also drive and pulling out of my driveway is challenging.  The speed limit is 30 but the seem to think it is 50 mph."|"drives"|"GLEN ARMAND AV & HAMILTON AV"|"Otte Av"|"2988796378929893373714"|"I cross Hamilton in crosswalk in front of comet.  Drivers regularly run red light and you have to be very careful even with walk sign in cross walk. Have had close calls numerous times"|"Northside"|"GLEN ARMAND AV & HAMILTON AV, Cincinnati, OH, USA"|"GLEN ARMAND AV & HAMILTON AV, Cincinnati, OH, USA"|39.179666|-84.544801|"locality,political"|"locality"
1670|"Speeding"|"10/02/2018"|"Cars fly down Edwards all the time.  We need a speed trap set up to stop it.  The speed bumps do little to stop the speeding.  I hear cars bottom out all the time on the speed bumps."|"walks"|"LOWER GRANDIN RD & EDWARDS RD"|"Edwards Rd"|"4086900622840869626885"|""|"Hyde Park"|"LOWER GRANDIN RD & EDWARDS RD, Cincinnati, OH, USA"|"LOWER GRANDIN RD & EDWARDS RD, Cincinnati, OH, USA"|39.136049|-84.443653|"locality,political"|"locality"
1673|"Speeding"|"10/02/2018"|""|"walks"|"AULT PARK AV & ERIE AV"|"Erie Av"|"4244844132345551121297"|""|"Hyde Park"|"AULT PARK AV & ERIE AV, Cincinnati, OH, USA"|"AULT PARK AV & ERIE AV, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
1678|"Speeding"|"10/02/2018"|"Dangerous 2-way stop. Excessive speeds in an area with a lot of walkers, school children, and cyclists."|"walks"|"FAIRFIELD AV & DEXTER AV"|"Dexter Av"|"3768806909137691599055"|""|"Evanston"|"FAIRFIELD AV & DEXTER AV, Cincinnati, OH, USA"|"FAIRFIELD AV & DEXTER AV, Cincinnati, OH, USA"|39.133473|-84.467312|"locality,political"|"locality"
1697|"Speeding"|"11/02/2018"|"I live on this curve. Cars speeding down the hill are a danger because of poor visibility up the hill and they are on you as you try pull out of your driveway."|"drives"|"CLIFTONRIDGE DR & CLIFTON AV"|"Clifton Av"|"3267203811132672188538"|"Yes, dangerous trying to get out of driveways. Sometimes, when trying to turn into your diveway, they will pass you even though it is a no passing zone"|"Clifton"|"CLIFTONRIDGE DR & CLIFTON AV, Cincinnati, OH, USA"|"CLIFTONRIDGE DR & CLIFTON AV, Cincinnati, OH, USA"|39.122074|-84.520459|"locality,political"|"locality"
1697|"Speeding"|"11/02/2018"|"I live on this curve. Cars speeding down the hill are a danger because of poor visibility up the hill and they are on you as you try pull out of your driveway."|"drives"|"CLIFTONRIDGE DR & CLIFTON AV"|"Clifton Av"|"3267203811132672188538"|"I agree."|"Clifton"|"CLIFTONRIDGE DR & CLIFTON AV, Cincinnati, OH, USA"|"CLIFTONRIDGE DR & CLIFTON AV, Cincinnati, OH, USA"|39.122074|-84.520459|"locality,political"|"locality"
170|"Speeding"|"07/02/2018"|"Stop sign is needed where Isabella meets Markbreit. Drivers on Isabella ignore the sign that says not to block intersection."|"walks"|"DRAKEWOOD DR & MARKBREIT AV"|"Markbreit Av"|"4250594525942513765035"|""|"Oakley"|"DRAKEWOOD DR & MARKBREIT AV, Cincinnati, OH, USA"|"DRAKEWOOD DR & MARKBREIT AV, Cincinnati, OH, USA"|39.150776|-84.43339|"locality,political"|"locality"
1701|"Speeding"|"11/02/2018"|"Cars speed up Boal st and down Boal st."|"drives"|"DECKER AL & MILTON ST"|"Boal St"|"3369183195633698281889"|""|"Mt. Auburn"|"DECKER AL & MILTON ST, Cincinnati, OH, USA"|"DECKER AL & MILTON ST, Cincinnati, OH, USA"|39.11511|-84.531035|"locality,political"|"locality"
171|"Speeding"|"07/02/2018"|"There is no sidewalk on the south side of Eden Park Dr between Art Museum Dr and Fulton Ave. Even worse, cars regularly speed through this stretch despite being in a city park. I feel very unsafe as a runner and walker."|"walks"|"EDEN PARK DR & ART MUSEUM DR"|"Eden Park Dr"|"3362316233633629502129"|"agree. I routinely run here. I don't think  Eden Park should be used as a throughway. I'd like to see the stretch between the roundabout and the Botanical Gardens closed to motorized traffic. Make it a park again."|"Walnut Hills"|"EDEN PARK DR & ART MUSEUM DR, Cincinnati, OH, USA"|"EDEN PARK DR & ART MUSEUM DR, Cincinnati, OH, USA"|39.114515|-84.493468|"locality,political"|"locality"
171|"Speeding"|"07/02/2018"|"There is no sidewalk on the south side of Eden Park Dr between Art Museum Dr and Fulton Ave. Even worse, cars regularly speed through this stretch despite being in a city park. I feel very unsafe as a runner and walker."|"walks"|"EDEN PARK DR & ART MUSEUM DR"|"Eden Park Dr"|"3362316233633629502129"|"Eden Park Drive was historically a vehicular route.  It is so beautiful to drive through- especially in the spring.  Please DO NOT CLOSE EDEN PARK DRIVE to vehicular traffic."|"Walnut Hills"|"EDEN PARK DR & ART MUSEUM DR, Cincinnati, OH, USA"|"EDEN PARK DR & ART MUSEUM DR, Cincinnati, OH, USA"|39.114515|-84.493468|"locality,political"|"locality"
171|"Speeding"|"07/02/2018"|"There is no sidewalk on the south side of Eden Park Dr between Art Museum Dr and Fulton Ave. Even worse, cars regularly speed through this stretch despite being in a city park. I feel very unsafe as a runner and walker."|"walks"|"EDEN PARK DR & ART MUSEUM DR"|"Eden Park Dr"|"3362316233633629502129"|"I agree"|"Walnut Hills"|"EDEN PARK DR & ART MUSEUM DR, Cincinnati, OH, USA"|"EDEN PARK DR & ART MUSEUM DR, Cincinnati, OH, USA"|39.114515|-84.493468|"locality,political"|"locality"
17106|"Speeding"|"30/05/2018"|"For 10+ years at least 6 persons driving motorcycles speed on North Bend, particularly on weekends and between 7p and 11p weekdays.  The noise is particularly offensive, aside from the obvious safety concerns. I STRONGLY want monitoring/ enforcement."|"drives"|"BISHOPSBRIDGE DR & NOTTINGHILL LN"|"FLINTWOOD DR"|"0535905981306660831339"|""|"College Hill"|"BISHOPSBRIDGE DR & NOTTINGHILL LN, Cincinnati, OH, USA"|"BISHOPSBRIDGE DR & NOTTINGHILL LN, Cincinnati, OH, USA"|39.049532|-84.36632|"locality,political"|"locality"
1721|"Speeding"|"11/02/2018"|"Always get tailgated going the speed limit over this bridge."|"drives"|"SUSPENSION BRIDGE APPR & SUSPENSION BRIDGE APPR"|"Suspension Bridge Appr"|"3348045475933482273632"|""|""|"SUSPENSION BRIDGE APPR & SUSPENSION BRIDGE APPR, Cincinnati, OH, USA"|"SUSPENSION BRIDGE APPR & SUSPENSION BRIDGE APPR, Cincinnati, OH, USA"|39.30345|-84.512157|"locality,political"|"locality"
1722|"Speeding"|"11/02/2018"|"Drag race bridge."|"drives"|"US 27 BRIDGE & E MEHRING WY"|"US 27"|"3340303583233411094778"|"I agree"|""|"US 27 BRIDGE & E MEHRING WY, Cincinnati, OH, USA"|"US 27 BRIDGE & E MEHRING WY, Cincinnati, OH, USA"|39.148783|-84.650238|"locality,political"|"locality"
1723|"Speeding"|"11/02/2018"|""|"drives"|"ALMA ST & ALMA ST TERM S OF SYCAMORE ST"|"Sycamore St"|"3368129298333683143451"|""|"Mt. Auburn"|"ALMA ST & ALMA ST TERM S OF SYCAMORE ST, Cincinnati, OH, USA"|"ALMA ST & ALMA ST TERM S OF SYCAMORE ST, Cincinnati, OH, USA"|39.229554|-84.377209|"locality,political"|"locality"
173|"Speeding"|"07/02/2018"|"Several houses and pedestrian s hit as speeding trafficking jumps from street to sidewalks and yards as they round the curve."|"walks"|"E MCMILLAN ST & WILLIAM H TAFT RD"|"E McMillan St"|"3708440576037590026389"|"I run here and many cars do not stop at the stop sign.   This needs a light"|"East Walnut Hills"|"E MCMILLAN ST & WILLIAM H TAFT RD, Cincinnati, OH, USA"|"E MCMILLAN ST & WILLIAM H TAFT RD, Cincinnati, OH, USA"|39.126536|-84.49967|"locality,political"|"locality"
173|"Speeding"|"07/02/2018"|"Several houses and pedestrian s hit as speeding trafficking jumps from street to sidewalks and yards as they round the curve."|"walks"|"E MCMILLAN ST & WILLIAM H TAFT RD"|"E McMillan St"|"3708440576037590026389"|"Agreed."|"East Walnut Hills"|"E MCMILLAN ST & WILLIAM H TAFT RD, Cincinnati, OH, USA"|"E MCMILLAN ST & WILLIAM H TAFT RD, Cincinnati, OH, USA"|39.126536|-84.49967|"locality,political"|"locality"
173|"Speeding"|"07/02/2018"|"Several houses and pedestrian s hit as speeding trafficking jumps from street to sidewalks and yards as they round the curve."|"walks"|"E MCMILLAN ST & WILLIAM H TAFT RD"|"E McMillan St"|"3708440576037590026389"|"Agreed."|"East Walnut Hills"|"E MCMILLAN ST & WILLIAM H TAFT RD, Cincinnati, OH, USA"|"E MCMILLAN ST & WILLIAM H TAFT RD, Cincinnati, OH, USA"|39.126536|-84.49967|"locality,political"|"locality"
173|"Speeding"|"07/02/2018"|"Several houses and pedestrian s hit as speeding trafficking jumps from street to sidewalks and yards as they round the curve."|"walks"|"E MCMILLAN ST & WILLIAM H TAFT RD"|"E McMillan St"|"3708440576037590026389"|"A very serious and ongoing problem. Agreed!"|"East Walnut Hills"|"E MCMILLAN ST & WILLIAM H TAFT RD, Cincinnati, OH, USA"|"E MCMILLAN ST & WILLIAM H TAFT RD, Cincinnati, OH, USA"|39.126536|-84.49967|"locality,political"|"locality"
1752|"Speeding"|"11/02/2018"|"It is difficult to cross William H Taft even in crosswalks because of cars speeding and not yielding to pedestrians."|"walks"|"EDEN AV & WILLIAM H TAFT RD"|"William H Taft Rd"|"3379375719833798517239"|""|"Corryville"|"EDEN AV & WILLIAM H TAFT RD, Cincinnati, OH, USA"|"EDEN AV & WILLIAM H TAFT RD, Cincinnati, OH, USA"|39.139709|-84.505136|"locality,political"|"locality"
1754|"Speeding"|"11/02/2018"|"Even though there are two speed humps on Millsbrae, they are spaced so far apart that they do little to slow down traffic.  Millsbrae is now used by many instead of Edwards Rd. and those same folks are also speeding."|"walks"|"INVERNESS PL & INVERNESS PL TERM SW OF HYDE PARK AV"|"Millsbrae Av"|"4068422385640684854565"|""|"Oakley"|"INVERNESS PL & INVERNESS PL TERM SW OF HYDE PARK AV, Cincinnati, OH, USA"|"INVERNESS PL & INVERNESS PL TERM SW OF HYDE PARK AV, Cincinnati, OH, USA"|39.148627|-84.438791|"locality,political"|"locality"
1755|"Speeding"|"11/02/2018"|"Many drivers use Eileen as a way of avoiding Oakley Square, but travel 35-40 mph instead of 25mph."|"walks"|"EILEEN DR & ROMANA PL"|"Eileen Dr"|"4068967545240691454949"|""|"Oakley"|"EILEEN DR & ROMANA PL, Cincinnati, OH, USA"|"EILEEN DR & ROMANA PL, Cincinnati, OH, USA"|39.155958|-84.437569|"locality,political"|"locality"
1757|"Speeding"|"11/02/2018"|"Speeding all along Linwood is a problem."|"drives"|"URBANCREST PL & SALISBURY DR"|"Linwood Av"|"4232845602342331685893"|"Agree!  Speeding is an issue here"|"Mt. Lookout"|"URBANCREST PL & SALISBURY DR, Cincinnati, OH, USA"|"URBANCREST PL & SALISBURY DR, Cincinnati, OH, USA"|39.125946|-84.422449|"locality,political"|"locality"
1760|"Speeding"|"12/02/2018"|""|"walks"|"MIDDLETON AV & MCALPIN AV"|"McAlpin Av"|"3273599531032751785490"|"I agree"|"Clifton"|"MIDDLETON AV & MCALPIN AV, Cincinnati, OH, USA"|"MIDDLETON AV & MCALPIN AV, Cincinnati, OH, USA"|39.150802|-84.531419|"locality,political"|"locality"
1761|"Speeding"|"11/02/2018"|"There is a cross walk here, it?\80\99s on the fast descent down Glenway, cars Race each other for position down the hill in the AM, up in the PM."|"walks"|"WILDER AV & GLENWAY AV"|"Glenway Av"|"2885680006128856949966"|""|"East Price Hill"|"WILDER AV & GLENWAY AV, Cincinnati, OH, USA"|"WILDER AV & GLENWAY AV, Cincinnati, OH, USA"|39.108016|-84.553663|"locality,political"|"locality"
1762|"Speeding"|"11/02/2018"|""|"drives"|"QUEEN CITY AV & RIDGETOP WY"|"Queen City Av"|"2517079806625187548154"|""|"Westwood"|"QUEEN CITY AV & RIDGETOP WY, Cincinnati, OH, USA"|"QUEEN CITY AV & RIDGETOP WY, Cincinnati, OH, USA"|39.127624|-84.583593|"locality,political"|"locality"
1768|"Speeding"|"11/02/2018"|"Please install speed limit signs on Reading."|"walks"|"READING RD & JUNE ST"|"Reading Rd"|"3371529746133717197969"|""|"Avondale"|"READING RD & JUNE ST, Cincinnati, OH, USA"|"READING RD & JUNE ST, Cincinnati, OH, USA"|39.128786|-84.498077|"locality,political"|"locality"
