ID,street,city,state,zipCode,lat,long,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
4927,PINEMEADOW LN, CINCINNATI,OH,45224,39.211174,-84.526812,34,Car-Dependent,37,Somewhat Bikeable,0,0
4928,BLUECRYSTAL CT, CINCINNATI,OH,45224,39.211134,-84.525549,21,Car-Dependent,0,0,0,0
4929,FANCYCAB CT, CINCINNATI,OH,0,39.211775,-84.508439,16,Car-Dependent,0,0,0,0
4930,GAPSTOWBRIDGE , CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,0,0
4931,DENIER PL, CINCINNATI,OH,45224,39.212083,-84.514311,33,Car-Dependent,0,0,0,0
4932,RAMBLEVIEW , CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,0,0
4933,BURGUNDY LN, CINCINNATI,OH,45224,39.213592,-84.527959,28,Car-Dependent,37,Somewhat Bikeable,0,0
4934,NIEMAN DR, CINCINNATI,OH,45224,39.213209,-84.525265,30,Car-Dependent,0,0,0,0
4935,COLETTE LN, CINCINNATI,OH,45224,39.214674,-84.530048,34,Car-Dependent,39,Somewhat Bikeable,0,0
4936,CONGRESSWOOD LN, CINCINNATI,OH,45224,39.214207,-84.513533,41,Car-Dependent,0,0,0,0
4937,SOUTHMEADOW CR, CINCINNATI,OH,0,39.103566,-84.534579,61,Somewhat Walkable,49,Somewhat Bikeable,0,0
4938,SPRINGDEW DR, CINCINNATI,OH,45231,39.210546,-84.419214,9,Car-Dependent,0,0,0,0
4939,JADWIN ST, CINCINNATI,OH,45216,39.213159,-84.476089,65,Somewhat Walkable,63,Bikeable,0,0
4940,MARLEY ST, CINCINNATI,OH,45216,39.213134,-84.475168,65,Somewhat Walkable,63,Bikeable,0,0
4941,BANBURY ST, CINCINNATI,OH,45216,39.213592,-84.478855,54,Somewhat Walkable,58,Bikeable,0,0
4942,ROLAND AVE, CINCINNATI,OH,45216,39.213527,-84.477942,54,Somewhat Walkable,58,Bikeable,0,0
4943,NEWBURY ST, CINCINNATI,OH,45216,39.213681,-84.477012,60,Somewhat Walkable,61,Bikeable,0,0
4944,MAYFAIR ST, CINCINNATI,OH,45216,39.213889,-84.479598,24,Car-Dependent,46,Somewhat Bikeable,0,0
4945,SABINO CT, CINCINNATI,OH,45231,39.221415,-84.513306,52,Somewhat Walkable,0,0,0,0
4946,MARLEY , CINCINNATI,OH,45216,39.213928,-84.475153,66,Somewhat Walkable,63,Bikeable,0,0
4947,FINNEY TL, CINCINNATI,OH,45224,39.116071,-84.528292,84,Very Walkable,68,Bikeable,0,0
4948,SUNRISE AVE, CINCINNATI,OH,45231,39.219783,-84.515419,65,Somewhat Walkable,0,0,0,0
4949,REDMILL DR, CINCINNATI,OH,45231,39.233161,-84.512655,23,Car-Dependent,0,0,0,0
4950,ARUNDEL CT, CINCINNATI,OH,45231,39.219538,-84.51319,49,Car-Dependent,0,0,0,0
4951,GAMMA CT, CINCINNATI,OH,45231,39.219788,-84.514397,62,Somewhat Walkable,0,0,0,0
4952,FERNWELL DR, CINCINNATI,OH,45231,39.220632,-84.528729,40,Car-Dependent,0,0,0,0
4953,FOXCROFT DR, CINCINNATI,OH,45231,39.221285,-84.529564,30,Car-Dependent,0,0,0,0
4954,SHUMAN LN, CINCINNATI,OH,45231,39.221224,-84.527211,25,Car-Dependent,0,0,0,0
4956,CLOVERVIEW AVE, CINCINNATI,OH,45231,39.220566,-84.514684,62,Somewhat Walkable,0,0,0,0
4957,MOCKINGBIRD LN, CINCINNATI,OH,45231,39.221589,-84.525125,52,Somewhat Walkable,0,0,0,0
4958,HALLRIDGE CT, CINCINNATI,OH,45231,39.22149,-84.526036,32,Car-Dependent,0,0,0,0
4959,BRENT DR, CINCINNATI,OH,45231,39.223155,-84.515032,61,Somewhat Walkable,0,0,0,0
4960,WYOMINGCLUB DR, CINCINNATI,OH,0,39.220705,-84.480947,31,Car-Dependent,41,Somewhat Bikeable,0,0
4961,PRINGLE DR, CINCINNATI,OH,45231,39.223923,-84.513263,58,Somewhat Walkable,0,0,0,0
4962,DESOTO DR, CINCINNATI,OH,45231,39.224166,-84.534313,23,Car-Dependent,0,0,0,0
4963,ZODIAC DR, CINCINNATI,OH,45231,39.226997,-84.567943,6,Car-Dependent,0,0,0,0
4964,BALBOA DR, CINCINNATI,OH,45231,39.223736,-84.531811,22,Car-Dependent,0,0,0,0
4965,MONSANTO DR, CINCINNATI,OH,45231,39.224087,-84.528978,40,Car-Dependent,0,0,0,0
4966,WOODVIEW DR, CINCINNATI,OH,45231,39.22246,-84.508458,34,Car-Dependent,0,0,0,0
4967,ZENITH CT, CINCINNATI,OH,45231,39.222734,-84.511211,44,Car-Dependent,0,0,0,0
4968,EMPIRE CT, CINCINNATI,OH,45231,39.223182,-84.512479,58,Somewhat Walkable,0,0,0,0
4969,LONG LN, CINCINNATI,OH,45231,39.223107,-84.502372,7,Car-Dependent,0,0,0,0
4970,HOOD CT, CINCINNATI,OH,45231,39.224985,-84.535081,25,Car-Dependent,0,0,0,0
4971,HOLLYHOCK DR, CINCINNATI,OH,45231,39.223808,-84.505736,26,Car-Dependent,0,0,0,0
4972,MORNINGSTAR LN, CINCINNATI,OH,45231,39.227665,-84.566299,8,Car-Dependent,0,0,0,0
4973,COTTONWOOD DR, CINCINNATI,OH,45231,39.226215,-84.519771,57,Somewhat Walkable,0,0,0,0
4974,CAVALIER DR, CINCINNATI,OH,45231,39.224756,-84.509859,45,Car-Dependent,0,0,0,0
4975,FONTAINEBLEAU TE, CINCINNATI,OH,45231,39.227119,-84.515814,55,Somewhat Walkable,0,0,0,0
4976,CABOT DR, CINCINNATI,OH,45231,39.227059,-84.532001,25,Car-Dependent,0,0,0,0
4977,GRENADA DR, CINCINNATI,OH,45231,39.226973,-84.532948,25,Car-Dependent,0,0,0,0
4978,CONSTANCE LN, CINCINNATI,OH,45231,39.227785,-84.521355,51,Somewhat Walkable,0,0,0,0
4980,EBRO CT, CINCINNATI,OH,45231,39.22881,-84.534115,28,Car-Dependent,0,0,0,0
4981,CHERRYBLOSSOM LN, CINCINNATI,OH,45231,39.229022,-84.514177,48,Car-Dependent,0,0,0,0
4983,BILAMY CT, CINCINNATI,OH,45224,39.20432,-84.519474,35,Car-Dependent,0,0,0,0
4985,TWINCREST CT, CINCINNATI,OH,45231,39.233235,-84.51495,21,Car-Dependent,0,0,0,0
4986,COTILLION DR, CINCINNATI,OH,45231,39.231124,-84.51431,37,Car-Dependent,0,0,0,0
4987,TAG DR, CINCINNATI,OH,45231,39.235292,-84.560587,7,Car-Dependent,0,0,0,0
4988,RANCHILL DR, CINCINNATI,OH,45231,39.235473,-84.562508,26,Car-Dependent,0,0,0,0
4989,MEADOWGLEN DR, CINCINNATI,OH,45231,39.233531,-84.523742,10,Car-Dependent,0,0,0,0
4990,PEACHBLOSSOM CT, CINCINNATI,OH,45231,39.232118,-84.518756,24,Car-Dependent,0,0,0,0
4991,SHERALEE LN, CINCINNATI,OH,45231,39.232796,-84.507387,24,Car-Dependent,0,0,0,0
4992,LAKESHORE DR, CINCINNATI,OH,45231,39.249325,-84.514696,7,Car-Dependent,0,0,0,0
4993,MONTORO DR, CINCINNATI,OH,45231,39.238429,-84.563892,9,Car-Dependent,0,0,0,0
4994,BRIDGECREEK DR, CINCINNATI,OH,0,39.23724,-84.517948,12,Car-Dependent,0,0,0,0
4995,STONEYBROOKE , CINCINNATI,OH,0,39.236954,-84.518867,12,Car-Dependent,0,0,0,0
4996,SHALLOWFORD LN, CINCINNATI,OH,45231,39.240508,-84.567004,11,Car-Dependent,0,0,0,0
4997,STONEYBROOK , CINCINNATI,OH,0,39.237032,-84.518993,12,Car-Dependent,0,0,0,0
4998,CROSSINGPOINTE , CINCINNATI,OH,0,39.113692,-84.262489,1,Car-Dependent,0,0,0,0
4999,SHERBORN DR, CINCINNATI,OH,45231,39.237359,-84.525581,14,Car-Dependent,0,0,0,0
5000,WINSRAY CT, CINCINNATI,OH,45224,39.205654,-84.523368,35,Car-Dependent,0,0,0,0
5001,WYOMINGPOINT PL, CINCINNATI,OH,45231,39.237027,-84.497535,11,Car-Dependent,0,0,0,0
5002,BELSAGE CT, CINCINNATI,OH,45231,39.241192,-84.515885,18,Car-Dependent,0,0,0,0
5003,FISCHER LN, CINCINNATI,OH,45231,39.238128,-84.519375,7,Car-Dependent,0,0,0,0
5004,KOSTA DR, CINCINNATI,OH,45231,39.237537,-84.491575,1,Car-Dependent,0,0,0,0
5005,GALECREST DR, CINCINNATI,OH,45231,39.239793,-84.506445,13,Car-Dependent,0,0,0,0
5007,TANBARK CT, CINCINNATI,OH,45231,39.241662,-84.535481,13,Car-Dependent,0,0,0,0
5008,LEEBROOK DR, CINCINNATI,OH,45231,39.240271,-84.505017,18,Car-Dependent,0,0,0,0
5009,CREEKHILL DR, CINCINNATI,OH,45231,39.243182,-84.559439,5,Car-Dependent,0,0,0,0
5010,NORTHHILL LN, CINCINNATI,OH,0,39.113728,-84.262325,1,Car-Dependent,0,0,0,0
5011,ARVIN AVE, CINCINNATI,OH,45231,39.242724,-84.543166,28,Car-Dependent,0,0,0,0
5012,SARBROOK DR, CINCINNATI,OH,45231,39.241677,-84.517084,12,Car-Dependent,0,0,0,0
5013,CRESTBROOK DR, CINCINNATI,OH,45231,39.241373,-84.521018,7,Car-Dependent,0,0,0,0
5014,FALLSHILL CR, CINCINNATI,OH,45231,39.244318,-84.558013,2,Car-Dependent,0,0,0,0
5015,WOODMILL LN, CINCINNATI,OH,45231,39.242132,-84.512717,20,Car-Dependent,0,0,0,0
5016,TIMBERMILL CT, CINCINNATI,OH,45231,39.242283,-84.507902,18,Car-Dependent,0,0,0,0
5017,GERTRUDE LN, CINCINNATI,OH,45231,39.24595,-84.565561,9,Car-Dependent,0,0,0,0
5018,HELMSLEY WY, CINCINNATI,OH,45231,39.244711,-84.539254,19,Car-Dependent,0,0,0,0
5019,LOSTCROSSING , CINCINNATI,OH,0,39.113595,-84.262233,1,Car-Dependent,0,0,0,0
5020,FERNBROOK CT, CINCINNATI,OH,45231,39.242765,-84.522031,8,Car-Dependent,0,0,0,0
5021,OVERVIEW LN, CINCINNATI,OH,45231,39.245706,-84.549201,12,Car-Dependent,0,0,0,0
5022,LEACREST RD, CINCINNATI,OH,45215,39.241814,-84.490151,3,Car-Dependent,0,0,0,0
5023,WILDBROOK LN, CINCINNATI,OH,45231,39.245062,-84.525537,5,Car-Dependent,0,0,0,0
5024,BEAU LN, CINCINNATI,OH,45231,39.247418,-84.538396,1,Car-Dependent,0,0,0,0
5025,SILVERGATE LN, CINCINNATI,OH,45231,39.247019,-84.508203,8,Car-Dependent,0,0,0,0
5026,MILESWOODS CT, CINCINNATI,OH,45231,39.252521,-84.566161,14,Car-Dependent,0,0,0,0
5027,SHELLBARK LN, CINCINNATI,OH,45231,39.250641,-84.555287,7,Car-Dependent,0,0,0,0
5028,ANGELS WY, CINCINNATI,OH,45217,39.163865,-84.499477,63,Somewhat Walkable,0,0,0,0
5031,ALBERT ST, CINCINNATI,OH,45217,39.161795,-84.499369,62,Somewhat Walkable,48,Somewhat Bikeable,0,0
5035,MCCLELLAND AVE, CINCINNATI,OH,45217,39.168448,-84.495953,71,Very Walkable,0,0,0,0
5036,HARVEY CT, CINCINNATI,OH,45217,39.168553,-84.500719,67,Somewhat Walkable,0,0,0,0
5039,JACKSON AVE, CINCINNATI,OH,45217,39.166796,-84.496095,68,Somewhat Walkable,0,0,0,0
5040,BANK AVE, CINCINNATI,OH,45217,39.169218,-84.50026,58,Somewhat Walkable,0,0,0,0
5043,BERTUS ST, CINCINNATI,OH,45217,39.164117,-84.501037,68,Somewhat Walkable,0,0,0,0
5044,DELMAR CT, CINCINNATI,OH,45217,39.162328,-84.498516,56,Somewhat Walkable,48,Somewhat Bikeable,0,0
5046,SULLIVAN AVE, CINCINNATI,OH,45217,39.161076,-84.495745,46,Car-Dependent,41,Somewhat Bikeable,0,0
5047,TOWER AVE, CINCINNATI,OH,45217,39.161138,-84.496759,50,Somewhat Walkable,43,Somewhat Bikeable,0,0
5048,LEONARD AVE, CINCINNATI,OH,45217,39.161899,-84.501031,65,Somewhat Walkable,44,Somewhat Bikeable,0,0
5049,GREENLEE AVE, CINCINNATI,OH,45217,39.161465,-84.493622,48,Car-Dependent,0,0,0,0
5050,LANGLEY AVE, CINCINNATI,OH,45217,39.161324,-84.494703,53,Somewhat Walkable,48,Somewhat Bikeable,0,0
5051,DARTMOUTH DR, CINCINNATI,OH,45217,39.162174,-84.491777,24,Car-Dependent,0,0,0,0
5052,MINMOR DR, CINCINNATI,OH,0,39.162182,-84.489885,24,Car-Dependent,33,Somewhat Bikeable,0,0
5054,ERRUN LN, CINCINNATI,OH,45217,39.163627,-84.494327,57,Somewhat Walkable,0,0,0,0
5055,SCHROEDER DR, CINCINNATI,OH,45217,39.16444,-84.498025,66,Somewhat Walkable,0,0,0,0
5056,LAWRENCE ST, CINCINNATI,OH,45217,39.165472,-84.502255,69,Somewhat Walkable,0,0,0,0
5058,CHALET DR, CINCINNATI,OH,45217,39.164824,-84.484359,28,Car-Dependent,29,Somewhat Bikeable,0,0
5059,HEGER DR, CINCINNATI,OH,45217,39.16405,-84.485337,18,Car-Dependent,22,Somewhat Bikeable,0,0
5061,ANDREW ST, CINCINNATI,OH,45217,39.169601,-84.498714,66,Somewhat Walkable,0,0,0,0
5063,SCENIC AVE, CINCINNATI,OH,45217,39.164868,-84.492842,60,Somewhat Walkable,0,0,0,0
5064,IMWALLE AVE, CINCINNATI,OH,45217,39.1706,-84.488909,41,Car-Dependent,0,0,0,0
5065,BROERMAN AVE, CINCINNATI,OH,45217,39.171234,-84.490719,48,Car-Dependent,0,0,0,0
5066,ASBURY LN, CINCINNATI,OH,0,39.121098,-84.522357,74,Very Walkable,42,Somewhat Bikeable,0,0
5067,CINCINNATI AVE, CINCINNATI,OH,45249,39.107741,-84.304283,50,Car-Dependent,0,0,0,0
5068,GOLDCOAST DR, CINCINNATI,OH,45249,39.276244,-84.350422,19,Car-Dependent,0,0,0,0
5069,HUDDLESTON DR, CINCINNATI,OH,0,39.121098,-84.522357,74,Very Walkable,42,Somewhat Bikeable,0,0
5071,SEVENTH AVE, CINCINNATI,OH,45249,39.285301,-84.347787,20,Car-Dependent,0,0,0,0
5072,LAKEHURST CT, CINCINNATI,OH,0,39.261627,-84.344289,30,Car-Dependent,0,0,0,0
5073,LAKETHAMES DR, CINCINNATI,OH,0,39.261197,-84.346362,36,Car-Dependent,0,0,0,0
5074,PONDS LN, CINCINNATI,OH,0,39.263108,-84.341654,41,Car-Dependent,0,0,0,0
5075,BROOKGREEN CT, CINCINNATI,OH,0,39.262944,-84.343284,41,Car-Dependent,0,0,0,0
5076,BARRINGTON CT, CINCINNATI,OH,0,39.264014,-84.344033,36,Car-Dependent,0,0,0,0
5077,SNIDER RD, CINCINNATI,OH,45249,39.26724,-84.336586,25,Car-Dependent,0,0,0,0
5078,MARLETTE DR, CINCINNATI,OH,45249,39.269693,-84.34296,9,Car-Dependent,0,0,0,0
5079,IRONWOOD CT, CINCINNATI,OH,45249,39.270252,-84.341324,9,Car-Dependent,0,0,0,0
5080,GIDEON LN, CINCINNATI,OH,45249,39.271032,-84.34573,6,Car-Dependent,0,0,0,0
5081,KEMPERKNOLL LN, CINCINNATI,OH,45249,39.272888,-84.339479,17,Car-Dependent,0,0,0,0
5082,NORTHLAKE DR, CINCINNATI,OH,45249,39.27614,-84.348079,21,Car-Dependent,0,0,0,0
5083,CHANCERY LN, CINCINNATI,OH,45249,39.280535,-84.336183,13,Car-Dependent,0,0,0,0
5084,GROOMS RD, CINCINNATI,OH,0,39.28186,-84.368161,18,Car-Dependent,0,0,0,0
5085,THAYER LN, CINCINNATI,OH,45249,39.282326,-84.340422,23,Car-Dependent,0,0,0,0
5086,WINTHROP LN, CINCINNATI,OH,45249,39.282933,-84.337545,8,Car-Dependent,0,0,0,0
5087,WHITTINGTON LN, CINCINNATI,OH,45249,39.285119,-84.343404,22,Car-Dependent,0,0,0,0
5088,DERBYDAY CT, CINCINNATI,OH,45249,39.286037,-84.33832,8,Car-Dependent,0,0,0,0
5089,FIRST AVE, CINCINNATI,OH,45249,39.286012,-84.353128,12,Car-Dependent,0,0,0,0
5090,STILLWIND DR, CINCINNATI,OH,45249,39.286887,-84.344875,2,Car-Dependent,0,0,0,0
5093,FIFTH AVE, CINCINNATI,OH,45249,39.286962,-84.349362,14,Car-Dependent,0,0,0,0
5095,WESKEN LN, CINCINNATI,OH,45241,39.291165,-84.374827,7,Car-Dependent,0,0,0,0
5096,1ST AVE, CINCINNATI,OH,45249,39.289867,-84.352904,12,Car-Dependent,0,0,0,0
5097,CEDARBREAKS LN, CINCINNATI,OH,45249,39.291365,-84.340655,5,Car-Dependent,0,0,0,0
5099,SECOND AVE, CINCINNATI,OH,45249,39.292325,-84.351568,15,Car-Dependent,0,0,0,0
5100,FIELDSTED DR, CINCINNATI,OH,45249,39.292781,-84.342483,7,Car-Dependent,0,0,0,0
5101,CHAUCER DR, CINCINNATI,OH,0,39.210066,-84.451302,43,Car-Dependent,0,0,0,0
5102,GLENGARY AVE, CINCINNATI,OH,45236,39.220845,-84.411496,3,Car-Dependent,0,0,0,0
5103,LANGHORST CT, CINCINNATI,OH,45236,39.210516,-84.409197,43,Car-Dependent,0,0,0,0
5104,BELFAST AVE, CINCINNATI,OH,45236,39.219416,-84.407771,9,Car-Dependent,0,0,0,0
5105,GUAM CT, CINCINNATI,OH,45236,39.213497,-84.406878,50,Car-Dependent,0,0,0,0
5106,MANTELL AVE, CINCINNATI,OH,45236,39.212432,-84.406404,50,Car-Dependent,0,0,0,0
5107,DONEGAL DR, CINCINNATI,OH,45236,39.215161,-84.405495,46,Car-Dependent,0,0,0,0
5108,LARCHVIEW DR, CINCINNATI,OH,45236,39.222079,-84.40479,10,Car-Dependent,0,0,0,0
5109,TREBOR DR, CINCINNATI,OH,45236,39.217548,-84.402098,22,Car-Dependent,0,0,0,0
5110,LIMERICK AVE, CINCINNATI,OH,45236,39.220894,-84.400135,25,Car-Dependent,0,0,0,0
5111,ESTERMARIE DR, CINCINNATI,OH,45236,39.214185,-84.398337,52,Somewhat Walkable,0,0,0,0
5112,JUD DR, CINCINNATI,OH,45236,39.215093,-84.398169,47,Car-Dependent,0,0,0,0
5115,GRINNELL DR, CINCINNATI,OH,45236,39.271248,-84.384547,36,Car-Dependent,0,0,0,0
5116,YAKIMA DR, CINCINNATI,OH,45236,39.197407,-84.391509,41,Car-Dependent,0,0,0,0
5117,CRYSTAL AVE, CINCINNATI,OH,45242,39.216629,-84.387608,24,Car-Dependent,0,0,0,0
5119,LAMONT AVE, CINCINNATI,OH,45242,39.21771,-84.38486,14,Car-Dependent,0,0,0,0
5124,HAPPINESS WY, CINCINNATI,OH,45236,39.204878,-84.382434,63,Somewhat Walkable,0,0,0,0
5125,ELMCREST LN, CINCINNATI,OH,45242,39.217845,-84.377244,4,Car-Dependent,0,0,0,0
5126,AUTUMNWOOD DR, CINCINNATI,OH,45242,39.214379,-84.378007,5,Car-Dependent,0,0,0,0
5127,BAYBERRY DR, CINCINNATI,OH,45242,39.216596,-84.375055,4,Car-Dependent,0,0,0,0
5128,CHARTEROAK DR, CINCINNATI,OH,45236,39.212003,-84.373488,20,Car-Dependent,0,0,0,0
5130,WHITECHAPEL DR, CINCINNATI,OH,45236,39.212681,-84.372291,18,Car-Dependent,0,0,0,0
5131,STREGIS DR, CINCINNATI,OH,45236,39.157468,-84.493314,29,Car-Dependent,32,Somewhat Bikeable,0,0
5132,WINNETKA DR, CINCINNATI,OH,45236,39.195059,-84.388525,54,Somewhat Walkable,0,0,0,0
5133,TROWBRIDGE DR, CINCINNATI,OH,45241,39.290967,-84.372647,19,Car-Dependent,0,0,0,0
5134,WESTOVER CR, CINCINNATI,OH,45236,39.209817,-84.368442,42,Car-Dependent,0,0,0,0
5135,STONEHAM PL, CINCINNATI,OH,45236,39.215122,-84.366921,13,Car-Dependent,0,0,0,0
5136,MICHAEL DR, CINCINNATI,OH,45243,39.192878,-84.379432,38,Car-Dependent,0,0,0,0
5138,ROSEMARY LN, CINCINNATI,OH,45236,39.193927,-84.386681,43,Car-Dependent,0,0,0,0
5139,FIELDSERTEL RD, CINCINNATI,OH,45249,39.293022,-84.359951,18,Car-Dependent,0,0,0,0
5140,TENDERFOOT LN, CINCINNATI,OH,45249,39.290275,-84.361018,14,Car-Dependent,0,0,0,0
5141,TIKI AVE, CINCINNATI,OH,45243,39.191987,-84.372487,38,Car-Dependent,0,0,0,0
5142,SILVERCREST DR, CINCINNATI,OH,45236,39.196906,-84.387553,71,Very Walkable,0,0,0,0
5143,BOBBY LN, CINCINNATI,OH,45243,39.193151,-84.371041,24,Car-Dependent,0,0,0,0
5144,GARDEN RD, CINCINNATI,OH,45236,39.198829,-84.387218,66,Somewhat Walkable,0,0,0,0
5145,EDINGTON DR, CINCINNATI,OH,45249,39.290182,-84.357697,17,Car-Dependent,0,0,0,0
5146,CHETBERT DR, CINCINNATI,OH,45236,39.198938,-84.386408,66,Somewhat Walkable,0,0,0,0
5147,NODDING WY, CINCINNATI,OH,45243,39.193733,-84.375238,31,Car-Dependent,0,0,0,0
5148,TIMBERKNOLL DR, CINCINNATI,OH,45242,39.221556,-84.362319,18,Car-Dependent,0,0,0,0
5149,QUAILHOLLOW RD, CINCINNATI,OH,45243,39.194204,-84.373705,30,Car-Dependent,0,0,0,0
5151,GLENOVER DR, CINCINNATI,OH,45236,39.219295,-84.366196,11,Car-Dependent,0,0,0,0
5152,KIRTLEY DR, CINCINNATI,OH,45236,39.19395,-84.392174,58,Somewhat Walkable,0,0,0,0
5153,GINNALA CT, CINCINNATI,OH,45243,39.199182,-84.370714,49,Car-Dependent,0,0,0,0
5154,ALHAMBRA CT, CINCINNATI,OH,45236,39.20128,-84.383949,67,Somewhat Walkable,0,0,0,0
5155,STYRAX LN, CINCINNATI,OH,45236,39.201663,-84.381607,69,Somewhat Walkable,0,0,0,0
5156,SCHOOL RD, CINCINNATI,OH,45249,39.28517,-84.351866,13,Car-Dependent,0,0,0,0
5157,SPIREA DR, CINCINNATI,OH,45236,39.202667,-84.384721,64,Somewhat Walkable,0,0,0,0
5158,EVANS ST, CINCINNATI,OH,45249,39.290598,-84.348589,10,Car-Dependent,0,0,0,0
5159,QUEENS AVE, CINCINNATI,OH,45236,39.221741,-84.63557,10,Car-Dependent,0,0,0,0
5160,FAWNCREEK DR, CINCINNATI,OH,45249,39.287917,-84.345428,1,Car-Dependent,0,0,0,0
5161,FROLIC DR, CINCINNATI,OH,45236,39.204221,-84.383,67,Somewhat Walkable,0,0,0,0
5162,AUTUMNWIND DR, CINCINNATI,OH,45249,39.2919,-84.344946,8,Car-Dependent,0,0,0,0
5163,CAMNER AVE, CINCINNATI,OH,45236,39.205613,-84.388551,54,Somewhat Walkable,0,0,0,0
5164,BUCKLAND DR, CINCINNATI,OH,45249,39.290024,-84.345075,3,Car-Dependent,0,0,0,0
5165,MERRYMAKER LN, CINCINNATI,OH,45236,39.205157,-84.3843,54,Somewhat Walkable,0,0,0,0
5166,PADDINGTON LN, CINCINNATI,OH,45249,39.283,-84.343868,25,Car-Dependent,0,0,0,0
5167,STARTINGGATE LN, CINCINNATI,OH,45249,39.286206,-84.342414,14,Car-Dependent,0,0,0,0
5168,HIGHFIELD CT, CINCINNATI,OH,0,39.263868,-84.345902,34,Car-Dependent,0,0,0,0
5169,HETZ DR, CINCINNATI,OH,0,39.262984,-84.344839,38,Car-Dependent,0,0,0,0
5170,SILKYRIDER CT, CINCINNATI,OH,45249,39.286413,-84.340302,10,Car-Dependent,0,0,0,0
5171,CARNABY LN, CINCINNATI,OH,45249,39.284112,-84.341229,22,Car-Dependent,0,0,0,0
5172,TROTTERSCHASE , CINCINNATI,OH,45249,39.283188,-84.342343,24,Car-Dependent,0,0,0,0
5174,DEERPATH , CINCINNATI,OH,45243,39.166872,-84.689445,12,Car-Dependent,0,0,0,0
5175,IRWIN AVE, CINCINNATI,OH,45236,39.206624,-84.387508,57,Somewhat Walkable,0,0,0,0
5176,GLENMILL CT, CINCINNATI,OH,45249,39.2674,-84.343568,9,Car-Dependent,0,0,0,0
5177,LYNDHURST CT, CINCINNATI,OH,45249,39.274777,-84.339756,20,Car-Dependent,0,0,0,0
5179,ABBOTT LN, CINCINNATI,OH,45249,39.281498,-84.337753,22,Car-Dependent,0,0,0,0
5180,MILLVIEW DR, CINCINNATI,OH,45249,39.26826,-84.339209,17,Car-Dependent,0,0,0,0
5181,WICKLOW AVE, CINCINNATI,OH,45236,39.210363,-84.404913,64,Somewhat Walkable,0,0,0,0
5183,WETHERFIELD LN, CINCINNATI,OH,45236,39.208814,-84.367434,53,Somewhat Walkable,0,0,0,0
5184,WEXFORD AVE, CINCINNATI,OH,45236,39.211355,-84.403612,64,Somewhat Walkable,0,0,0,0
5187,FRANE LN, CINCINNATI,OH,45236,39.209516,-84.377333,34,Car-Dependent,0,0,0,0
5189,PINE RD, CINCINNATI,OH,45236,39.211022,-84.384298,31,Car-Dependent,0,0,0,0
5190,DONNA LN, CINCINNATI,OH,45236,39.211214,-84.398745,63,Somewhat Walkable,0,0,0,0
5191,DARNELL AVE, CINCINNATI,OH,45236,39.213994,-84.401824,48,Car-Dependent,0,0,0,0
5193,MYRTLEWOOD AVE, CINCINNATI,OH,45236,39.211892,-84.381574,26,Car-Dependent,0,0,0,0
5194,NEEDLEWOOD CT, CINCINNATI,OH,45236,39.213424,-84.392971,35,Car-Dependent,0,0,0,0
5196,NEWENGLAND CT, CINCINNATI,OH,0,39.211562,-84.375554,26,Car-Dependent,0,0,0,0
5197,HERMITAGE LN, CINCINNATI,OH,45236,39.212642,-84.372702,18,Car-Dependent,0,0,0,0
5198,CONCORDHILLS CR, CINCINNATI,OH,45243,39.21173,-84.357472,21,Car-Dependent,0,0,0,0
5199,DUNDALK CT, CINCINNATI,OH,45236,39.217304,-84.400797,20,Car-Dependent,0,0,0,0
5201,PLAINFIELD LN, CINCINNATI,OH,45236,39.216345,-84.394336,31,Car-Dependent,0,0,0,0
5202,GLENBURNEY CT, CINCINNATI,OH,45236,39.218868,-84.407462,9,Car-Dependent,0,0,0,0
5203,ELDORA DR, CINCINNATI,OH,45236,39.218964,-84.405434,20,Car-Dependent,0,0,0,0
5204,APPLEKNOLL LN, CINCINNATI,OH,45236,39.214546,-84.361427,11,Car-Dependent,0,0,0,0
5205,STURBRIDGE DR, CINCINNATI,OH,45236,39.213873,-84.36856,4,Car-Dependent,0,0,0,0
5206,TUDOR CT, CINCINNATI,OH,45242,39.216849,-84.388191,15,Car-Dependent,0,0,0,0
5209,DUBLIN CT, CINCINNATI,OH,45236,39.219726,-84.39949,27,Car-Dependent,0,0,0,0
5210,HAVERHILL LN, CINCINNATI,OH,45236,39.215432,-84.363204,14,Car-Dependent,0,0,0,0
5212,TULIPWOOD CT, CINCINNATI,OH,45242,39.217661,-84.375988,4,Car-Dependent,0,0,0,0
5213,ROUNDHILL RD, CINCINNATI,OH,45236,39.21818,-84.366046,8,Car-Dependent,0,0,0,0
5214,MORGANRAIDERS LN, CINCINNATI,OH,45236,39.217549,-84.36603,8,Car-Dependent,0,0,0,0
5216,BLOSSOM DR, CINCINNATI,OH,45236,39.221568,-84.39444,42,Car-Dependent,0,0,0,0
5217,LYNCRIS DR, CINCINNATI,OH,45242,39.218654,-84.356014,29,Car-Dependent,0,0,0,0
5218,ROLLING LN, CINCINNATI,OH,45236,39.222797,-84.411996,3,Car-Dependent,0,0,0,0
