"srvy_address","strsegid","geo_address","lat","long","geo_address_type","geo_accuracy","State","County","City","Name","RegionID","dist","cell_id","lat_cell","long_cell","hood","hood_id"
"AHRENS ST & E MARTIN LUTHER KING JR DR, Cincinnati, OH, USA","3388579988533887659868","AHRENS ST & E MARTIN LUTHER KING JR DR, Cincinnati, OH, USA",39.135359,-84.508074,"locality,political","locality","OH","Hamilton","Cincinnati","Corryville",200172,0.126346111175656,620038,39.1344963633941,-84.5076413916812,"Corryville",200172
"PENNSYLVANIA AV & PENNSYLVANIA AV TERM SE OF WINTER ST, Cincinnati, OH, USA","4575795361545759653816","PENNSYLVANIA AV & PENNSYLVANIA AV TERM SE OF WINTER ST, Cincinnati, OH, USA",39.120731,-84.411793,"locality,political","locality","OH","Hamilton","Cincinnati","Linwood",201803,0.118909730545201,200032,39.1209313341475,-84.4127545191782,"Linwood",201803
"OHIO AV & PARKER ST, Cincinnati, OH, USA","3295735561532962685566","OHIO AV & PARKER ST, Cincinnati, OH, USA",39.124544,-84.516359,"locality,political","locality","OH","Hamilton","Cincinnati","CUF",273417,0.101441229607189,660034,39.1254985358702,-84.5166782436967,"CUF",273417
"MADISON RD & COHOON ST, Cincinnati, OH, USA","3751283816737517098345","MADISON RD & COHOON ST, Cincinnati, OH, USA",39.132,-84.46302,"locality,political","locality","OH","Hamilton","Cincinnati","Evanston",200632,0.109653649411268,420037,39.1322249924541,-84.4624571450151,"Evanston",200632
"MARYLAND AV & MT HOPE AV, Cincinnati, OH, USA","2884601972128846600257","MARYLAND AV & MT HOPE AV, Cincinnati, OH, USA",39.097488,-84.558203,"locality,political","locality","OH","Hamilton","Cincinnati","Lower Price Hill",276431,0.101260355018107,840022,39.0984996887814,-84.5573440809002,"East Price Hill",273561
"BIDDLE ST & GLENMARY AV, Cincinnati, OH, USA","3276952374432774353581","BIDDLE ST & GLENMARY AV, Cincinnati, OH, USA",39.14593,-84.515452,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.198365567546036,650043,39.1457480742428,-84.5144190306075,"Clifton",200052
"HAMILTON AV & SPRINGLAWN AV, Cincinnati, OH, USA","2998988518629890994851","HAMILTON AV & SPRINGLAWN AV, Cincinnati, OH, USA",39.179666,-84.544801,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.106246714140365,780058,39.1795009398312,-84.5437888017605,"Northside",274791
"SPRING GROVE AV & CRAWFORD AV, Cincinnati, OH, USA","3263257952232633259347","SPRING GROVE AV & CRAWFORD AV, Cincinnati, OH, USA",39.17238,-84.531984,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.108466033328348,730055,39.1727507156007,-84.5324927356619,"Northside",274791
"BEECHMAR DR & BEECHMONT AV, Cincinnati, OH, USA","4702975695047030636567","BEECHMAR DR & BEECHMONT AV, Cincinnati, OH, USA",39.103324,-84.382785,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.134771840987532,70024,39.1028956177238,-84.3833848197793,"Mt. Washington",274624
"KENARD AV & CLIFTON AV, Cincinnati, OH, USA","3266726056632667780250","KENARD AV & CLIFTON AV, Cincinnati, OH, USA",39.165096,-84.512161,"locality,political","locality","OH","Hamilton","Cincinnati","Winton Place",204406,0.129296822368718,640052,39.1659975687925,-84.5121598175462,"Winton Place",204406
"HOBART AV & BROOKSIDE AV, Cincinnati, OH, USA","2970397039629804631070","HOBART AV & BROOKSIDE AV, Cincinnati, OH, USA",39.163786,-84.53909,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.0957835903107517,760051,39.1637509691681,-84.5392703753223,"Northside",274791
"PULLAN AV & BROOKSIDE AV, Cincinnati, OH, USA","2980294106029804631070","PULLAN AV & BROOKSIDE AV, Cincinnati, OH, USA",39.165729,-84.537892,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.170578752284083,750052,39.166000927591,-84.5370111620983,"Northside",274791
"QUEBEC RD & GLENWAY AV, Cincinnati, OH, USA","2509602250325097632931","QUEBEC RD & GLENWAY AV, Cincinnati, OH, USA",39.126446,-84.561345,"locality,political","locality","OH","Hamilton","Cincinnati","South Fairmount",203599,0.101582181863447,860034,39.1254989719467,-84.5618625071414,"South Fairmount",203599
"W GALBRAITH RD & DALY RD, Cincinnati, OH, USA","3213006854932130769367","W GALBRAITH RD & DALY RD, Cincinnati, OH, USA",39.216806,-84.531059,"locality,political","locality","OH","Hamilton","Cincinnati","College Hill",200100,0.27772753201101,730074,39.2155007541559,-84.5324927356171,"College Hill",200100
"SPRING VIEW DR & SPRING VIEW DR TERM E OF CLIFF LAINE DR, Cincinnati, OH, USA","4565028663745656447601","SPRING VIEW DR & SPRING VIEW DR TERM E OF CLIFF LAINE DR, Cincinnati, OH, USA",39.128634,-84.417865,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout",274623,0.108112302720464,220035,39.1276861774695,-84.4172729369748,"Mt. Lookout",274623
"VANDERCAR WY & MADISON RD, Cincinnati, OH, USA","4262677763842633267423","VANDERCAR WY & MADISON RD, Cincinnati, OH, USA",39.159779,-84.381331,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.0993603577675225,60049,39.1591425728376,-84.3811256133095,"Madisonville",201948
"MONTANA AV & BOUDINOT AV, Cincinnati, OH, USA","2381973483623820215331","MONTANA AV & BOUDINOT AV, Cincinnati, OH, USA",39.149918,-84.590107,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.183630374869952,990045,39.1502399220832,-84.591232274123,"Westwood",204284
"SEITZ ST & SYCAMORE ST, Cincinnati, OH, USA","3367673269433680942649","SEITZ ST & SYCAMORE ST, Cincinnati, OH, USA",39.115641,-84.512042,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Auburn",274621,0.109611244541593,640030,39.1164975248741,-84.5121598176476,"Mt. Auburn",274621
"QUEEN CITY AL & W MCMICKEN AV, Cincinnati, OH, USA","3292062636232925626332","QUEEN CITY AL & W MCMICKEN AV, Cincinnati, OH, USA",39.131605,-84.592801,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.0910463672666242,1000037,39.1322389040742,-84.5934914865717,"Westwood",204284
"RAVOGLI AV & HARRISON AV, Cincinnati, OH, USA","2526043254725269762726","RAVOGLI AV & HARRISON AV, Cincinnati, OH, USA",39.14134,-84.589062,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.144012204525888,980041,39.1412408740867,-84.5889730615639,"Westwood",204284
"YONKERS AV & YONKERS AV TERM W OF MOOSEWOOD AV, Cincinnati, OH, USA","2956706177029569761438","YONKERS AV & YONKERS AV TERM W OF MOOSEWOOD AV, Cincinnati, OH, USA",39.139659,-84.549754,"locality,political","locality","OH","Hamilton","Cincinnati","East Westwood",273574,0.251098224056966,810040,39.1390005105141,-84.5505664414009,"North Fairmount",274707
"BURNET AV & OAK ST, Cincinnati, OH, USA","3370789820133712118095","BURNET AV & OAK ST, Cincinnati, OH, USA",39.129497,-84.493399,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.110796952294587,560036,39.1299917804452,-84.4940861149687,"Walnut Hills",204112
"VERNON PL & LINTON ST, Cincinnati, OH, USA","3371267854933713058890","VERNON PL & LINTON ST, Cincinnati, OH, USA",39.132871,-84.499731,"locality,political","locality","OH","Hamilton","Cincinnati","Avondale",199345,0.102303442616905,580037,39.1322434831459,-84.4986045403374,"Avondale",199345
"EDEN AV & E CORRY ST, Cincinnati, OH, USA","3379402748033794527938","EDEN AV & E CORRY ST, Cincinnati, OH, USA",39.139709,-84.505136,"locality,political","locality","OH","Hamilton","Cincinnati","Corryville",200172,0.115554860574437,610040,39.1389957131674,-84.5053821787652,"Corryville",200172
"EDEN AV & WILLIAM H TAFT RD, Cincinnati, OH, USA","3379375719833798517239","EDEN AV & WILLIAM H TAFT RD, Cincinnati, OH, USA",39.139709,-84.505136,"locality,political","locality","OH","Hamilton","Cincinnati","Corryville",200172,0.115554860574437,610040,39.1389957131674,-84.5053821787652,"Corryville",200172
"CRAIGLAND CT & CRAIGLAND CT TERM W OF CRAIGLAND LN, Cincinnati, OH, USA","4684973855146851218535","CRAIGLAND CT & CRAIGLAND CT TERM W OF CRAIGLAND LN, Cincinnati, OH, USA",39.078877,-84.37742,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.158394962975879,40013,39.0781363287123,-84.3766072012987,"Mt. Washington",274624
"GLENWAY AV & WING ST, Cincinnati, OH, USA","2874625202828746572388","GLENWAY AV & WING ST, Cincinnati, OH, USA",39.11496,-84.557774,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.126599901362006,840029,39.1142497030876,-84.5573440809036,"East Price Hill",273561
"WILDER AV & GLENWAY AV, Cincinnati, OH, USA","2885680006128856949966","WILDER AV & GLENWAY AV, Cincinnati, OH, USA",39.108016,-84.553663,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.0927452187238018,820026,39.1075002637913,-84.5528256545869,"Lower Price Hill",276431
"MAIN ST & E 4TH ST, Cincinnati, OH, USA","3358211756333582847138","MAIN ST & E 4TH ST, Cincinnati, OH, USA",39.099959,-84.512667,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.116827813191221,640023,39.1007475108233,-84.5121598176799,"Central Business District",273189
"GRANDIN RD & RUSHTON RD, Cincinnati, OH, USA","4229603370042201944240","GRANDIN RD & RUSHTON RD, Cincinnati, OH, USA",39.126748,-84.440827,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.0851113351739309,320035,39.1277077637597,-84.4398650347789,"Hyde Park",201414
"MOYER PL & MOYER PL TERM SE OF LEBLOND AV, Cincinnati, OH, USA","4565014627345652785642","MOYER PL & MOYER PL TERM SE OF LEBLOND AV, Cincinnati, OH, USA",39.127536,-84.416564,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout",274623,0.108112302720464,220035,39.1276861774695,-84.4172729369748,"Mt. Lookout",274623
"CALHOUN ST & VINE ST, Cincinnati, OH, USA","3377875694633780217178","CALHOUN ST & VINE ST, Cincinnati, OH, USA",39.191702,-84.482892,"locality,political","locality","OH","Hamilton","Cincinnati","Carthage",199885,0.120587423950508,510063,39.190736814366,-84.4827900523868,"Carthage",199885
"GRAND AV & WARSAW AV, Cincinnati, OH, USA","2883814089228840950861","GRAND AV & WARSAW AV, Cincinnati, OH, USA",39.11233,-84.560471,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.093025533393328,850028,39.1119993522162,-84.5596032940312,"East Price Hill",273561
"SPRING GROVE AV & CRAWFORD AV, Cincinnati, OH, USA","3263325934732649950472","SPRING GROVE AV & CRAWFORD AV, Cincinnati, OH, USA",39.17238,-84.531984,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.108466033328348,730055,39.1727507156007,-84.5324927356619,"Northside",274791
"PULLAN AV & HAMILTON AV, Cincinnati, OH, USA","2989755101229899101023","PULLAN AV & HAMILTON AV, Cincinnati, OH, USA",39.165729,-84.537892,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.170578752284083,750052,39.166000927591,-84.5370111620983,"Northside",274791
"HOBART AV & HAMILTON AV, Cincinnati, OH, USA","2970094037229703970396","HOBART AV & HAMILTON AV, Cincinnati, OH, USA",39.163786,-84.53909,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.0957835903107517,760051,39.1637509691681,-84.5392703753223,"Northside",274791
"BURNET AV & E MARTIN LUTHER KING JR DR, Cincinnati, OH, USA","3370873897833809589736","BURNET AV & E MARTIN LUTHER KING JR DR, Cincinnati, OH, USA",39.128388,-84.501776,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.132143919893451,590035,39.1277442642348,-84.5008637531154,"Walnut Hills",204112
"VICTORY PKWY & FRANCIS LN, Cincinnati, OH, USA","3715308449537153194642","VICTORY PKWY & FRANCIS LN, Cincinnati, OH, USA",39.120388,-84.48486,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.162470433857979,520032,39.1209878482241,-84.4850492649587,"Walnut Hills",204112
"RIDGE AV & ACOMB AV, Cincinnati, OH, USA","4272299347242723383479","RIDGE AV & ACOMB AV, Cincinnati, OH, USA",39.18799,-84.429535,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.112558821596911,270061,39.1861975463565,-84.4285689839155,"Pleasant Ridge",202946
"RIDGE AV & BROTHERTON RD, Cincinnati, OH, USA","4253233607042532626317","RIDGE AV & BROTHERTON RD, Cincinnati, OH, USA",39.18799,-84.429535,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge",202946,0.112558821596911,270061,39.1861975463565,-84.4285689839155,"Pleasant Ridge",202946
"BURCH AV & ERIE AV, Cincinnati, OH, USA","4076202034440762811190","BURCH AV & ERIE AV, Cincinnati, OH, USA",39.157716,-84.389612,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.168681087045429,100048,39.156904523845,-84.3901624399105,"Madisonville",201948
"MONTANA AV & EPWORTH AV, Cincinnati, OH, USA","2383024521823830435388","MONTANA AV & EPWORTH AV, Cincinnati, OH, USA",39.151486,-84.586406,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.101885279224778,970046,39.152491799463,-84.5867138489778,"Westwood",204284
"COLUMBIA PKWY & STANLEY AV, Cincinnati, OH, USA","4099032199940991862064","COLUMBIA PKWY & STANLEY AV, Cincinnati, OH, USA",39.115497,-84.435375,"locality,political","locality","OH","Hamilton","Cincinnati","Columbia-Tusculum",273334,0.102488263797081,300030,39.1164537889311,-84.4353466141776,"Columbia-Tusculum",273334
"GLENWAY AV & WEST TOWER AV, Cincinnati, OH, USA","2069943948323902689637","GLENWAY AV & WEST TOWER AV, Cincinnati, OH, USA",39.114376,-84.584055,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.110085751403931,960029,39.1142426391663,-84.5844546362597,"West Price HIll",275981
"DAYTONA AV & BOUDINOT AV, Cincinnati, OH, USA","2381877388623819384485","DAYTONA AV & BOUDINOT AV, Cincinnati, OH, USA",39.146374,-84.598877,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.123097020255948,1020043,39.1457367781064,-84.5980099113577,"Westwood",204284
"ILIFF AV & GLENWAY AV, Cincinnati, OH, USA","2508322261125086162582","ILIFF AV & GLENWAY AV, Cincinnati, OH, USA",39.114208,-84.580222,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.107124266099826,940029,39.1142442525308,-84.5799362107818,"West Price HIll",275981
"W 8TH ST & W 8TH ST TO I-75 SB EXWY RAMP, Cincinnati, OH, USA","3313361864733142238422","W 8TH ST & W 8TH ST TO I-75 SB EXWY RAMP, Cincinnati, OH, USA",39.103705,-84.520253,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.100943252079673,680024,39.1029993440687,-84.521196669918,"West End",276647
"ROCKFORD PL & HAMILTON AV, Cincinnati, OH, USA","2998863587929989096216","ROCKFORD PL & HAMILTON AV, Cincinnati, OH, USA",39.179527,-84.54278,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.106246714140365,780058,39.1795009398312,-84.5437888017605,"Northside",274791
"MIDDLETON AV & MCALPIN AV, Cincinnati, OH, USA","3275178531032751855382","MIDDLETON AV & MCALPIN AV, Cincinnati, OH, USA",39.150802,-84.531419,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.108541096587944,730045,39.150250695196,-84.5324927356855,"Clifton",200052
"HYDE PARK AV & MADISON RD, Cincinnati, OH, USA","4069018455440692664280","HYDE PARK AV & MADISON RD, Cincinnati, OH, USA",39.143021,-84.446874,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.0953795626755352,350042,39.1434633993688,-84.4466426666118,"Hyde Park",201414
"APPLETON ST & ENYART AV, Cincinnati, OH, USA","4261457756342614767763","APPLETON ST & ENYART AV, Cincinnati, OH, USA",39.157696,-84.433274,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.111494639587037,290048,39.1569517620136,-84.4330874038865,"Oakley",202657
"QUEEN CITY AV & RIDGETOP WY, Cincinnati, OH, USA","2517079806625187548154","QUEEN CITY AV & RIDGETOP WY, Cincinnati, OH, USA",39.127624,-84.583593,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.164170066086913,960035,39.1277426507058,-84.5844546362795,"Westwood",204284
"ELSTUN RD & ANDETP|CINC CORPLINE, Cincinnati, OH, USA","4710720832747109298177","ELSTUN RD & ANDETP|CINC CORPLINE, Cincinnati, OH, USA",39.105015,-84.400847,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Washington",274624,0.0699712921697818,140025,39.1051657619527,-84.3991992696421,"Mt. Washington",274624
"IVANHOE AV & IVANHOE AV TERM SW OF MONIHOE AL, Cincinnati, OH, USA","1156155259611475100705","IVANHOE AV & IVANHOE AV TERM SW OF MONIHOE AL, Cincinnati, OH, USA",39.111793,-84.687272,"locality,political","locality","OH","Hamilton","Cincinnati","Sayler Park",203392,0.200251392623748,1420028,39.1119073920332,-84.6883783167856,"Sayler Park",203392
"PARKLAND AV & CHEROKEE AV, Cincinnati, OH, USA","1155680462111559014246","PARKLAND AV & CHEROKEE AV, Cincinnati, OH, USA",39.114836,-84.693148,"locality,political","locality","OH","Hamilton","Cincinnati","Sayler Park",203392,0.13142631598781,1440029,39.1141515931841,-84.6928967308589,"Sayler Park",203392
"VINE ST & JUERGENS AV, Cincinnati, OH, USA","3398545551633987955814","VINE ST & JUERGENS AV, Cincinnati, OH, USA",39.191702,-84.482892,"locality,political","locality","OH","Hamilton","Cincinnati","Carthage",199885,0.120587423950508,510063,39.190736814366,-84.4827900523868,"Carthage",199885
"FERNBANK AV & WILKENS SHORT RD, Cincinnati, OH, USA","1164989624711651935897","FERNBANK AV & WILKENS SHORT RD, Cincinnati, OH, USA",39.126079,-84.700601,"locality,political","locality","OH","Hamilton","Cincinnati","Sayler Park",203392,0.155143752851481,1470034,39.12539256852,-84.6996743505476,"Sayler Park",203392
"CLIFTONRIDGE DR & CLIFTON AV, Cincinnati, OH, USA","3267203811132672188538","CLIFTONRIDGE DR & CLIFTON AV, Cincinnati, OH, USA",39.122074,-84.520459,"locality,political","locality","OH","Hamilton","Cincinnati","CUF",273417,0.0526765936713859,680032,39.1209993603575,-84.521196669889,"Over-The-Rhine",202750
